0 0.000000 0.000000 
1424.45 0.053727 48.722294 259
542.762 0.054478 -55.405070 260
655.02 0.054702 -23.615434 261
592.015 0.055061 32.845864 262
95.2687 0.055279 4.686928 263
830.025 0.055472 38.244012 264
1080.13 0.055689 -11.945367 266
326200 0.055692 -64.476095 265
321.379 0.055690 -4.145757 267
326200 0.056120 59.078605 268
1059.09 0.056135 23.575034 269
685.294 0.056667 73.174497 270
658.99 0.056855 -35.965164 271
1336.89 0.057037 -26.415185 272
2452.63 0.057124 -46.830972 273
2490.08 0.057143 63.640520 274
549.158 0.057174 -29.000663 275
189.762 0.057203 20.665530 276
214.042 0.057297 -36.251193 277
2077.71 0.057541 55.550900 278
326200 0.057585 62.357806 279
836.41 0.057749 53.312689 280
1320.65 0.058413 55.059961 281
1976.97 0.058428 19.381496 282
471.387 0.058475 12.356821 283
2104.52 0.058560 -65.827505 284
3166.99 0.058721 -35.602230 285
326200 0.058756 78.717826 286
1690.16 0.059057 -13.227292 287
551.946 0.059267 42.352106 288
965.089 0.060158 -51.809100 289
211.406 0.060289 -31.094137 290
1553.33 0.060305 -28.417137 291
1181.88 0.060582 70.306028 292
270.481 0.061064 -57.164462 293
391.597 0.061140 3.906973 294
1094.63 0.061246 -41.095885 295
126.926 0.061517 -28.396196 296
449.931 0.061626 48.436907 297
1336.89 0.061801 13.365166 298
354.565 0.062250 -63.600667 299
272.287 0.062330 -17.335988 301
490.526 0.062340 42.023522 300
867.553 0.064342 66.712183 302
671.193 0.064616 57.378277 303
598.532 0.064653 22.296047 304
153.002 0.064819 -28.393812 305
243.797 0.065007 -57.830500 306
246.375 0.065329 -42.559484 307
249.962 0.065582 14.378864 308
763.934 0.065729 -45.288616 309
292.819 0.065845 -43.191813 310
552.881 0.065842 36.970256 311
326200 0.065973 61.103636 312
333.879 0.066077 -48.125185 313
473.44 0.066110 20.953729 314
470.707 0.066148 -71.278716 315
575.309 0.066736 12.145797 316
551.013 0.066844 -80.395115 317
1230.94 0.067310 -38.594754 318
326200 0.067721 62.221950 319
615.472 0.068090 -16.997642 320
311.855 0.068863 -25.892663 321
786.024 0.069009 56.920983 322
479.002 0.069494 17.436643 324
426.405 0.069514 49.870181 323
223.425 0.069593 39.119902 325
1388.09 0.069655 11.264375 326
2104.52 0.069748 -4.926111 327
729.754 0.069972 -30.134913 328
364.062 0.070115 -10.141117 329
326200 0.070462 62.287664 330
1279.22 0.070635 -26.952385 331
504.954 0.070733 -34.414716 332
896.154 0.070868 -17.424890 333
326200 0.070923 60.155015 334
665.714 0.071071 14.081538 335
1055.66 0.071106 65.152987 336
256.851 0.071128 -25.915452 337
326200 0.071156 66.349126 338
847.273 0.071251 -59.315191 339
252.672 0.071590 -43.988457 340
326200 0.071833 -23.253965 341
395.874 0.071937 -20.568871 342
295.739 0.072165 -16.529036 343
605.195 0.072243 40.109948 344
407.241 0.072310 -29.268822 345
685.294 0.072530 -53.909434 346
1989.02 0.072581 54.274591 347
187.148 0.072638 12.957292 348
945.507 0.073030 -29.381573 349
155.778 0.073281 -57.322694 350
145.107 0.073556 -47.068048 351
281.45 0.074078 58.068692 352
667.076 0.074107 -44.567290 353
1347.93 0.074890 51.829292 354
2091.03 0.075033 -10.509523 355
296.276 0.075040 -6.965379 356
306.004 0.075148 -72.897321 357
2912.5 0.075960 -76.346492 358
184.294 0.076313 -76.873574 359
596.344 0.076367 71.968543 360
749.885 0.076522 -71.695006 361
2718.33 0.076708 -19.437893 362
867.553 0.076780 43.551312 363
1102.03 0.076802 -15.889228 364
1400 0.076833 -31.169050 366
1259.46 0.076830 42.092530 365
1469.37 0.077041 -81.345318 367
744.749 0.077075 2.937228 368
2297.18 0.077259 29.722280 369
1264.34 0.077295 -51.583329 370
326200 0.077358 -50.035925 371
746.453 0.077720 -70.404260 372
1782.51 0.077732 -8.184953 373
578.369 0.077800 34.265124 374
94.4959 0.077840 34.271360 375
584.588 0.078093 6.522449 376
572.281 0.078131 -71.436891 377
298.992 0.078129 14.965233 378
302.317 0.078304 67.166445 379
401.23 0.078543 17.069735 380
1842.94 0.079014 51.533838 381
602.958 0.079208 -32.361045 382
697.009 0.079259 0.056502 383
449.311 0.079521 1.536895 384
301.758 0.079681 38.173668 385
326200 0.080263 68.188694 386
2174.67 0.080542 38.786214 387
595.256 0.080682 6.416652 388
718.502 0.080784 -29.633039 389
637.109 0.080783 50.234871 390
534.754 0.080783 43.970719 391
370.682 0.081113 30.085850 392
1930.18 0.081222 51.982586 393
127.821 0.081573 34.659797 394
1102.03 0.081480 -30.256604 395
749.885 0.081641 -31.996653 396
1842.94 0.081689 52.248933 397
2741.18 0.081937 58.532166 398
652.4 0.082220 26.648764 399
86.0914 0.082306 23.269629 400
1160.85 0.082281 56.056950 401
418.742 0.082328 64.781420 402
291.771 0.082478 -18.178726 403
326200 0.082634 51.180643 405
232.006 0.082644 45.673793 404
326200 0.082932 26.725262 406
141.212 0.082960 -70.212445 407
729.754 0.083006 57.468738 408
366.517 0.083072 -70.492483 409
548.235 0.083662 27.674784 410
326200 0.083776 33.360010 411
503.395 0.083844 66.516790 412
167.196 0.084057 -36.015121 413
326200 0.084150 -59.828121 414
332.857 0.084255 9.279961 415
294.404 0.084311 1.037710 416
453.056 0.084395 -0.503035 417
723.282 0.085039 61.313970 418
817.544 0.085236 -42.567868 419
136.714 0.085427 -52.151741 420
1019.38 0.085785 67.840003 422
825.823 0.085899 30.329032 423
224.192 0.086042 -62.845220 425
451.801 0.086046 45.229029 424
1664.29 0.086103 -43.850831 427
326200 0.086109 30.331217 426
322.014 0.086162 2.397208 429
36.7011 0.086297 45.786567 428
399.755 0.086186 -32.468672 430
849.479 0.086804 36.303671 431
317.315 0.086946 35.571012 432
326200 0.087459 3.007405 433
1264.34 0.087587 -27.271708 434
308.609 0.087579 -49.142141 435
51.827 0.088278 -67.832590 436
767.529 0.088300 48.477171 437
326200 0.088467 -1.794085 438
552.881 0.088857 68.884433 440
681.002 0.088876 -38.857152 441
626.104 0.088894 -21.315338 442
128.831 0.088928 -5.707618 443
14.1568 0.089883 -37.357364 439
2471.21 0.089114 -59.814504 444
369.005 0.089347 -56.955649 445
1090.97 0.089502 8.787809 447
703.017 0.089490 -79.253751 446
640.865 0.089511 3.606092 448
345.185 0.089654 -33.499363 449
891.257 0.089996 28.543724 450
929.345 0.090083 16.329006 451
1763.24 0.090383 21.569400 452
921.469 0.090407 -3.851673 453
502.619 0.090672 -14.422192 454
225.432 0.090981 76.291567 455
575.309 0.091036 -37.302536 456
2416.3 0.091117 -42.887387 457
700 0.091178 -7.665420 458
166.94 0.091222 -61.225853 459
147.535 0.091345 22.224492 460
316.699 0.091402 34.105720 461
165.248 0.091990 -9.617470 462
326200 0.092217 -35.129738 463
326200 0.092255 -31.967837 464
1400 0.092730 76.285818 465
1235.61 0.093034 53.171694 466
542.762 0.093108 -47.569351 467
639.608 0.093265 -61.309873 468
1009.91 0.093404 -51.260491 469
2812.07 0.093600 43.401421 470
1437 0.094127 -58.289540 471
807.426 0.094368 55.709898 472
36.8838 0.094664 45.812081 473
533.879 0.094680 44.468676 474
171.594 0.094900 58.313259 475
372.8 0.094989 13.396266 476
461.386 0.095266 -29.960635 477
1953.29 0.095291 -22.509776 478
809.429 0.095343 -15.365483 480
326200 0.095346 25.615170 479
473.44 0.095571 -36.778639 481
417.67 0.095679 17.840290 482
771.158 0.095939 81.071471 483
326200 0.096109 -19.670247 484
755.093 0.096520 47.087292 485
649.801 0.097139 -52.820063 486
323.29 0.097511 78.738515 487
377.11 0.097494 -68.551373 488
225.588 0.097727 2.764325 489
128.476 0.097924 -41.753068 490
1048.87 0.097998 12.527356 491
121.129 0.098543 18.235003 493
436.68 0.098568 -14.432780 492
253.852 0.098642 -68.811599 494
121.174 0.098743 18.075868 495
937.356 0.099091 24.569005 496
478.299 0.099178 49.622343 497
780.383 0.099520 44.739381 498
326200 0.099707 -54.640628 499
2695.87 0.100011 -48.678759 500
1148.59 0.100038 -39.137585 501
1173.38 0.100149 28.276949 502
1606.9 0.100294 16.452078 503
830.025 0.100905 24.916600 504
326200 0.100942 63.679656 505
326200 0.100976 53.276915 506
1763.24 0.101162 -84.098203 507
809.429 0.101182 40.418530 508
258.683 0.101436 -31.444326 509
283.16 0.102232 9.714938 510
507.31 0.102236 0.121419 511
694.043 0.102521 -29.151382 512
2434.33 0.103163 87.889424 513
805.432 0.103260 -23.538580 514
512.893 0.103654 -1.887164 515
326200 0.103943 -32.816350 516
564.36 0.104262 -55.498696 517
70.0603 0.104356 58.436733 518
570.28 0.104673 -64.240473 519
2174.67 0.104706 -10.778477 520
713.786 0.105181 -1.238097 521
83.8778 0.105277 -49.075191 522
54.5028 0.105282 -65.840538 523
442.006 0.105545 -12.017184 524
388.796 0.105609 40.898745 525
823.738 0.105613 60.457121 526
937.356 0.105773 68.636103 527
758.605 0.106058 -24.602622 528
463.352 0.106936 -18.038252 529
347.761 0.107225 42.752760 530
867.553 0.107370 64.196168 531
682.427 0.107466 -74.401099 532
2416.3 0.107524 -16.737625 533
2695.87 0.107644 -52.933129 534
495.745 0.107897 -43.627763 535
2174.67 0.108131 27.090106 536
685.294 0.108702 -21.501264 537
217.612 0.108833 5.825395 538
436.68 0.109432 43.782223 539
528.687 0.109872 28.553404 540
366.517 0.109901 -47.584729 541
746.453 0.109968 56.514480 542
326200 0.110056 -25.295685 543
44.5932 0.110209 29.021502 544
1025.79 0.110694 33.654249 545
692.569 0.110792 -36.084770 546
572.281 0.111000 -24.620840 547
3229.7 0.111131 70.169254 548
326200 0.111381 65.587694 549
326200 0.111621 56.324658 550
618.975 0.112169 8.657202 551
2381.02 0.112581 -6.261311 552
1462.78 0.112641 -21.092538 553
276.207 0.112857 -13.748886 554
557.607 0.112946 10.069051 555
361.24 0.113048 -4.350026 556
679.583 0.113056 23.493822 557
1690.16 0.113118 -70.589435 558
326200 0.113321 44.612832 559
128.476 0.113911 -23.107540 560
746.453 0.113974 68.167123 561
771.158 0.114065 20.559759 562
856.168 0.114086 31.130423 563
2160.27 0.114256 -45.863876 564
437.852 0.114543 1.861029 565
1038.85 0.114545 49.382114 566
1186.18 0.114803 -38.877668 567
2038.75 0.114827 -55.160828 568
178.74 0.114967 -3.626263 569
112.677 0.115387 -30.608502 570
371.526 0.115487 -30.603072 571
1203.69 0.115594 38.202539 572
832.143 0.115647 -43.985229 573
753.349 0.116532 -40.414021 574
683.857 0.116547 65.538714 575
1059.09 0.116577 53.974853 576
202.735 0.116845 32.870098 577
439.623 0.117222 22.844452 578
326200 0.117341 5.287996 579
872.193 0.117390 -18.820734 580
377.984 0.117816 6.875548 581
749.885 0.118189 62.392729 582
626.104 0.118370 85.404860 583
312.752 0.118781 -15.850159 584
612.008 0.118835 -30.561565 585
468.678 0.118896 -23.036249 586
598.532 0.118960 -37.929168 587
598.532 0.118980 14.823728 588
805.432 0.119186 72.775219 589
1294.44 0.119495 34.853794 590
651.098 0.119727 46.756978 591
326200 0.119833 65.653779 592
614.313 0.120161 6.204281 593
686.737 0.120194 -60.070832 594
409.285 0.120214 -22.027732 595
260.543 0.120371 -76.730929 596
763.934 0.120481 73.210297 597
1203.69 0.120686 20.555714 598
193.132 0.120941 -41.889566 599
2234.25 0.121286 -27.397838 600
206.325 0.121709 20.965066 601
574.296 0.121741 -17.386990 602
540.962 0.121774 7.703558 603
364.469 0.122069 1.665077 604
1725.93 0.122792 -56.836907 605
163.92 0.122925 -25.356649 606
411.349 0.122932 26.450601 607
2548.44 0.123023 -11.033396 608
444.414 0.123120 -11.612953 609
462.04 0.123716 -40.479560 611
1177.62 0.123862 -77.494189 610
466 0.124472 -56.011483 612
326200 0.124796 17.302737 613
2160.27 0.125339 35.745739 614
596.344 0.125363 24.321207 615
107.799 0.125701 -23.818719 616
304.291 0.125771 32.008744 617
356.114 0.126312 -60.641821 618
527.832 0.126439 31.669001 619
1430.7 0.126828 -62.315095 621
937.356 0.126886 -86.038759 620
392.067 0.127062 -45.119538 624
1930.18 0.127059 52.772969 622
378.862 0.127071 53.526542 623
568.293 0.127138 40.078498 625
301.2 0.127202 40.147954 626
1109.52 0.127532 -66.895387 627
729.754 0.127777 1.094204 628
1022.57 0.127831 -7.921323 629
347.021 0.127908 39.034775 630
407.241 0.128037 -65.932427 631
2471.21 0.128052 -56.249543 632
945.507 0.128508 -46.544714 633
407.241 0.128640 37.185443 634
598.532 0.128920 -2.548679 635
255.643 0.129693 -22.508560 636
791.747 0.129947 -5.485918 637
743.052 0.130034 21.745574 638
645.941 0.130111 -11.129061 639
548.235 0.130828 38.721732 640
159.511 0.131110 55.577041 641
285.89 0.131453 -4.854954 642
629.73 0.131859 -42.153958 643
807.426 0.131915 -51.257907 644
354.565 0.133121 -14.226944 645
1655.84 0.133148 -78.210991 647
867.553 0.133152 -18.684727 646
280.481 0.133399 -7.544697 649
334.221 0.133431 -78.598759 648
678.17 0.133545 29.837513 650
683.857 0.133562 -39.612117 651
410.315 0.133810 31.391161 652
566.319 0.133861 -30.031682 653
703.017 0.133909 -45.382176 654
309.782 0.134303 -33.529326 655
356.893 0.134628 53.796246 656
772.986 0.134723 -29.416410 657
858.421 0.134941 4.927244 658
655.02 0.135998 31.378998 659
1066.01 0.136113 71.159451 660
1284.25 0.136595 -59.063073 661
637.109 0.136628 -38.281353 663
1029.02 0.136659 -70.055825 662
911.173 0.136693 -2.447711 664
378.422 0.136989 -43.646862 665
832.143 0.137119 -49.721831 666
847.273 0.137128 29.732273 667
827.919 0.137408 42.223421 668
89.5171 0.137879 -14.824492 669
1639.2 0.138042 34.495250 670
321.063 0.138204 -8.824112 671
525.282 0.138515 -32.700965 673
369.422 0.139200 -42.943639 674
881.622 0.139486 3.440644 675
304.291 0.139640 21.924458 676
772.986 0.139757 -19.224152 678
97.0256 0.139791 29.090432 677
1792.31 0.140077 50.245332 679
2609.6 0.140227 -57.195133 680
1359.17 0.140370 -51.400744 681
127.472 0.140485 6.616805 682
1476.02 0.140568 41.957982 683
991.489 0.140688 -44.273626 684
1639.2 0.140806 -53.443168 685
697.009 0.140864 -30.068597 686
70.9439 0.140912 17.424300 687
401.724 0.141017 -24.093733 688
279.042 0.141237 34.934547 689
295.203 0.141607 -66.514202 690
250.73 0.141714 52.336458 691
2812.07 0.141914 -6.792152 692
347.021 0.142018 20.267280 693
929.345 0.142088 11.171533 694
1203.69 0.142462 63.204040 695
1885.55 0.142638 -17.578155 696
439.031 0.143155 53.254100 697
906.111 0.144105 -74.238455 698
105.84 0.144710 36.627125 699
561.446 0.145309 -2.222583 700
573.286 0.145546 74.214765 701
644.664 0.145823 -52.328069 702
832.143 0.146077 14.141976 704
326200 0.146154 -86.188489 703
540.066 0.146163 -34.794373 706
1132.64 0.146318 -66.759461 707
467.335 0.146337 -36.744173 708
186.293 0.146547 86.787882 705
451.176 0.146797 -47.060773 709
276.675 0.146874 8.021868 710
970.833 0.146984 -7.897063 711
577.345 0.147193 40.841019 712
771.158 0.147195 -60.264565 713
832.143 0.147223 40.494549 714
2741.18 0.147738 -25.547755 715
451.801 0.147814 25.462985 716
1639.2 0.147845 0.692453 717
918.873 0.148031 -42.918242 718
2609.6 0.148058 -35.819052 719
830.025 0.148235 -22.179517 720
326200 0.148699 -26.223648 721
261.798 0.149052 12.804382 722
98.7887 0.149189 66.456662 723
441.407 0.149788 -21.206353 724
326200 0.149865 34.367931 725
196.152 0.149905 -39.737159 726
408.26 0.149981 49.858079 727
361.641 0.150045 28.247543 728
285.14 0.150672 18.211963 729
418.742 0.150660 -54.001931 730
462.04 0.150744 -35.091879 732
138.573 0.150800 27.651596 731
294.139 0.150790 9.849967 733
956.598 0.150791 -24.335003 734
653.707 0.150881 22.664265 735
410.831 0.150932 -59.280974 736
193.476 0.151014 40.842859 737
76.4831 0.151197 -27.122139 738
913.725 0.151096 -28.330084 739
344.82 0.151197 19.924689 740
2026.09 0.151570 -36.650588 741
1160.85 0.151783 -50.607799 742
326200 0.151938 -50.013647 743
1462.78 0.152382 -50.166802 744
423.087 0.152582 -38.289629 745
54.7501 0.152887 59.149780 746
799.51 0.152834 44.721765 747
562.414 0.153075 21.059350 748
688.186 0.153196 -31.477277 749
298.718 0.153232 44.722674 750
578.369 0.153585 42.254417 751
505.737 0.153605 -0.752178 752
188.12 0.154100 32.476464 753
167.712 0.154371 25.281961 754
177.96 0.154625 65.070892 755
607.449 0.155063 -37.383061 756
1443.36 0.155158 -59.060393 757
464.672 0.155308 -41.886399 758
168.231 0.155401 17.533922 759
344.093 0.155525 79.714545 760
252.672 0.155851 -27.987928 761
257.866 0.156485 -41.044534 762
326200 0.156465 58.665895 763
715.351 0.156635 14.417644 764
144.209 0.156836 -45.747426 765
458.791 0.156827 0.071997 766
694.043 0.157661 46.387872 767
222.207 0.157818 19.115793 768
755.093 0.157788 1.244035 769
2064.56 0.157834 -12.035195 770
1622.89 0.158451 -10.187542 771
192.79 0.158525 -34.110862 772
498.015 0.158617 19.559094 773
1240.3 0.158954 -40.649444 774
676.764 0.159470 -66.029793 775
1388.09 0.159703 -46.375141 776
344.82 0.159782 -21.381862 777
793.674 0.160083 -51.737077 778
692.569 0.160101 62.667817 779
1212.64 0.160119 26.682032 780
2452.63 0.160147 51.566909 781
911.173 0.160928 -56.191823 782
326200 0.161040 -32.078930 783
326200 0.161462 57.259583 784
753.349 0.161482 -63.589789 785
532.137 0.161550 -37.314869 786
132.279 0.162169 -31.825505 787
448.693 0.162137 -3.678416 788
3077.36 0.162862 36.473758 789
250.923 0.163481 -40.892934 791
444.414 0.163469 19.381167 790
286.895 0.163526 -6.841211 792
988.485 0.163878 53.526584 793
180.42 0.163912 -33.789024 794
1531.46 0.164276 61.514040 796
248.818 0.164347 8.453169 795
517.778 0.164387 11.416198 797
431.481 0.164474 -62.296794 798
1169.18 0.164562 51.423020 800
700 0.164570 12.710828 799
175 0.164681 -50.267822 801
326200 0.165277 4.832508 802
1221.72 0.165283 -2.561266 803
378.422 0.165664 -78.590600 804
834.271 0.165767 -44.666440 805
2398.53 0.165865 4.166104 806
408.772 0.165952 8.576941 807
437.266 0.166010 43.438358 808
672.577 0.166142 -65.357110 809
569.285 0.166416 -25.874708 810
326200 0.166811 -28.482428 811
1289.33 0.167122 44.109662 812
305.431 0.167278 11.145813 813
254.645 0.167293 -82.224047 814
360.442 0.167393 -63.296770 815
488.323 0.167553 46.390314 817
1510.19 0.167559 -77.480424 816
270.93 0.167591 -8.974153 818
297.9 0.167895 -79.001848 819
1707.85 0.167948 86.023058 820
1045.51 0.167993 33.539441 821
450.552 0.168128 84.151992 822
243.615 0.168127 38.414928 823
1792.31 0.168192 25.197908 824
774.822 0.168522 50.806826 825
1812.22 0.168534 47.306836 826
430.343 0.168541 -28.337793 827
1022.57 0.168684 39.648891 828
558.562 0.168857 -15.177119 830
901.105 0.168888 -78.300717 829
507.31 0.169259 -49.143374 831
326200 0.169487 -33.281048 832
673.967 0.169558 -19.983579 833
612.008 0.169580 64.646715 834
1342.39 0.170285 25.526753 835
326200 0.170584 60.026047 836
1575.85 0.171197 50.884898 837
1622.89 0.171239 52.255137 838
590.942 0.171641 -70.836895 839
190.204 0.171908 -5.248588 840
